usage_id,customer_id,subscription_id,usage_month,sessions,queries,dashboards_viewed,genie_questions
U02580,C0255,S0255,2025-09-01,12,117,28,13
U02581,C0255,S0255,2025-10-01,31,219,63,10
U02582,C0255,S0255,2025-11-01,22,97,95,17
U02583,C0255,S0255,2025-12-01,27,225,115,53
U02584,C0255,S0255,2026-01-01,24,167,31,9
U02585,C0255,S0255,2026-02-01,13,82,40,11
U02586,C0255,S0255,2026-03-01,16,74,22,17
U02587,C0255,S0255,2026-04-01,18,88,56,16
U02588,C0255,S0255,2026-05-01,25,109,109,44
U02589,C0255,S0255,2026-06-01,25,75,26,31
U02590,C0255,S0255,2026-07-01,26,221,28,37
U02591,C0256,S0256,2026-04-01,21,110,58,33
U02592,C0256,S0256,2026-05-01,14,106,66,13
U02593,C0256,S0256,2026-06-01,24,103,63,17
U02594,C0256,S0256,2026-07-01,10,27,39,12
U02595,C0257,S0257,2025-04-01,32,67,142,41
U02596,C0257,S0257,2025-05-01,15,103,27,24
U02597,C0257,S0257,2025-06-01,10,21,33,5
U02598,C0257,S0257,2025-07-01,15,134,68,7
U02599,C0257,S0257,2025-08-01,27,163,126,20
U02600,C0257,S0257,2025-09-01,29,183,145,55
U02601,C0257,S0257,2025-10-01,21,201,98,30
U02602,C0257,S0257,2025-11-01,19,82,22,5
U02603,C0257,S0257,2025-12-01,20,101,73,22
U02604,C0257,S0257,2026-01-01,13,101,26,17
U02605,C0257,S0257,2026-02-01,27,241,41,52
U02606,C0257,S0257,2026-03-01,13,78,53,11
U02607,C0257,S0257,2026-04-01,10,33,12,5
U02608,C0257,S0257,2026-05-01,13,69,60,4
U02609,C0257,S0257,2026-06-01,18,107,42,11
U02610,C0257,S0257,2026-07-01,9,53,23,12
U02611,C0258,S0258,2025-10-01,5,36,21,10
U02612,C0258,S0258,2025-11-01,6,55,28,2
U02613,C0258,S0258,2025-12-01,7,68,24,12
U02614,C0258,S0258,2026-01-01,6,18,7,9
U02615,C0258,S0258,2026-02-01,5,12,15,1
U02616,C0258,S0258,2026-03-01,5,43,12,4
U02617,C0258,S0258,2026-04-01,6,56,28,4
U02618,C0258,S0258,2026-05-01,6,40,14,5
U02619,C0258,S0258,2026-06-01,5,15,16,6
U02620,C0258,S0258,2026-07-01,9,59,17,11
U02621,C0259,S0259,2025-07-01,3,6,5,5
U02622,C0259,S0259,2025-08-01,4,30,17,5
U02623,C0259,S0259,2025-09-01,5,19,23,9
U02624,C0259,S0259,2025-10-01,4,35,6,6
U02625,C0259,S0259,2025-11-01,1,4,4,0
U02626,C0259,S0259,2025-12-01,3,25,8,3
U02627,C0259,S0259,2026-01-01,1,8,2,2
U02628,C0259,S0259,2026-02-01,4,30,8,1
U02629,C0259,S0259,2026-03-01,2,4,9,3
U02630,C0259,S0259,2026-04-01,2,5,8,1
U02631,C0259,S0259,2026-05-01,2,16,3,2
U02632,C0259,S0259,2026-06-01,2,17,9,3
U02633,C0259,S0259,2026-07-01,3,10,9,6
U02634,C0260,S0260,2025-03-01,23,172,47,19
U02635,C0260,S0260,2025-04-01,21,99,68,37
U02636,C0260,S0260,2025-05-01,9,61,41,2
U02637,C0260,S0260,2025-06-01,11,79,20,8
U02638,C0260,S0260,2025-07-01,18,61,84,27
U02639,C0260,S0260,2025-08-01,28,97,72,22
U02640,C0260,S0260,2025-09-01,26,64,97,7
U02641,C0260,S0260,2025-10-01,9,35,33,9
U02642,C0260,S0260,2025-11-01,19,100,67,10
U02643,C0260,S0260,2025-12-01,11,75,21,17
U02644,C0260,S0260,2026-01-01,24,136,74,26
U02645,C0260,S0260,2026-02-01,32,281,38,28
U02646,C0260,S0260,2026-03-01,12,90,48,21
U02647,C0260,S0260,2026-04-01,22,157,100,20
U02648,C0260,S0260,2026-05-01,13,76,14,14
U02649,C0260,S0260,2026-06-01,13,56,27,6
U02650,C0260,S0260,2026-07-01,15,118,25,29
U02651,C0261,S0261,2025-04-01,9,28,39,10
U02652,C0261,S0261,2025-05-01,3,13,5,3
U02653,C0261,S0261,2025-06-01,10,72,24,8
U02654,C0261,S0261,2025-07-01,8,29,21,14
U02655,C0261,S0261,2025-08-01,2,5,9,4
U02656,C0261,S0261,2025-09-01,8,43,18,12
U02657,C0261,S0261,2025-10-01,7,51,13,3
U02658,C0261,S0261,2025-11-01,9,46,24,12
U02659,C0261,S0261,2025-12-01,6,16,16,12
U02660,C0261,S0261,2026-01-01,11,74,46,14
U02661,C0261,S0261,2026-02-01,8,47,8,4
U02662,C0261,S0261,2026-03-01,4,39,20,8
U02663,C0261,S0261,2026-04-01,11,96,19,4
U02664,C0261,S0261,2026-05-01,10,67,37,14
U02665,C0261,S0261,2026-06-01,9,71,19,14
U02666,C0261,S0261,2026-07-01,5,22,22,10
U02667,C0262,S0262,2025-03-01,3,21,7,4
U02668,C0262,S0262,2025-04-01,5,23,14,3
U02669,C0262,S0262,2025-05-01,8,60,35,7
U02670,C0262,S0262,2025-06-01,8,38,39,15
U02671,C0262,S0262,2025-07-01,6,49,26,12
U02672,C0262,S0262,2025-08-01,11,91,25,20
U02673,C0262,S0262,2025-09-01,4,38,10,4
U02674,C0262,S0262,2025-10-01,5,13,17,10
U02675,C0262,S0262,2025-11-01,4,19,13,8
U02676,C0262,S0262,2025-12-01,5,40,23,1
U02677,C0262,S0262,2026-01-01,1,4,3,1
U02678,C0262,S0262,2026-02-01,4,25,17,7
U02679,C0262,S0262,2026-03-01,3,13,9,3
U02680,C0262,S0262,2026-04-01,11,35,42,16
U02681,C0262,S0262,2026-05-01,11,110,46,10
U02682,C0262,S0262,2026-06-01,5,21,8,7
U02683,C0262,S0262,2026-07-01,0,0,0,0
U02684,C0263,S0263,2025-05-01,2,15,4,3
U02685,C0263,S0263,2025-06-01,3,12,12,2
U02686,C0263,S0263,2025-07-01,2,8,3,2
U02687,C0263,S0263,2025-08-01,5,46,9,3
U02688,C0263,S0263,2025-09-01,2,18,8,1
U02689,C0263,S0263,2025-10-01,4,22,15,7
U02690,C0263,S0263,2025-11-01,3,7,12,5
U02691,C0263,S0263,2025-12-01,3,15,6,5
U02692,C0263,S0263,2026-01-01,5,16,15,6
U02693,C0263,S0263,2026-02-01,1,10,2,1
U02694,C0263,S0263,2026-03-01,1,6,4,1
U02695,C0263,S0263,2026-04-01,2,8,10,4
U02696,C0263,S0263,2026-05-01,4,31,8,4
U02697,C0263,S0263,2026-06-01,3,20,6,2
U02698,C0263,S0263,2026-07-01,4,28,13,8
U02699,C0264,S0264,2025-06-01,25,80,25,16
U02700,C0264,S0264,2025-07-01,17,44,65,31
U02701,C0264,S0264,2025-08-01,12,109,48,16
U02702,C0264,S0264,2025-09-01,29,164,106,28
U02703,C0264,S0264,2025-10-01,26,55,101,12
U02704,C0264,S0264,2025-11-01,16,116,28,9
U02705,C0264,S0264,2025-12-01,21,141,44,21
U02706,C0264,S0264,2026-01-01,11,98,48,18
U02707,C0264,S0264,2026-02-01,18,100,32,4
U02708,C0265,S0265,2025-09-01,15,138,23,12
U02709,C0265,S0265,2025-10-01,24,194,117,21
U02710,C0265,S0265,2025-11-01,23,106,103,36
U02711,C0265,S0265,2025-12-01,10,82,41,17
U02712,C0265,S0265,2026-01-01,26,184,92,42
U02713,C0265,S0265,2026-02-01,31,85,131,27
U02714,C0265,S0265,2026-03-01,32,99,126,50
U02715,C0265,S0265,2026-04-01,10,37,40,19
U02716,C0265,S0265,2026-05-01,26,120,126,9
U02717,C0265,S0265,2026-06-01,28,57,34,7
U02718,C0265,S0265,2026-07-01,35,154,114,57
U02719,C0266,S0266,2025-02-01,24,126,41,47
U02720,C0266,S0266,2025-03-01,36,205,86,64
U02721,C0266,S0266,2025-04-01,23,220,72,34
U02722,C0266,S0266,2025-05-01,42,373,199,47
U02723,C0266,S0266,2025-06-01,77,664,305,130
U02724,C0266,S0266,2025-07-01,73,304,145,142
U02725,C0266,S0266,2025-08-01,41,213,111,70
U02726,C0266,S0266,2025-09-01,38,262,148,33
U02727,C0266,S0266,2025-10-01,71,429,133,18
U02728,C0266,S0266,2025-11-01,80,436,289,111
U02729,C0266,S0266,2025-12-01,34,160,104,32
U02730,C0266,S0266,2026-01-01,22,119,38,18
U02731,C0266,S0266,2026-02-01,53,162,191,61
U02732,C0266,S0266,2026-03-01,77,490,113,136
U02733,C0266,S0266,2026-04-01,0,0,0,0
U02734,C0266,S0266,2026-05-01,74,506,119,123
U02735,C0266,S0266,2026-06-01,57,374,241,80
U02736,C0266,S0266,2026-07-01,62,376,211,103
U02737,C0267,S0267,2025-09-01,78,333,368,143
U02738,C0267,S0267,2025-10-01,49,104,158,21
U02739,C0267,S0267,2025-11-01,38,151,52,16
U02740,C0267,S0267,2025-12-01,69,163,170,129
U02741,C0267,S0267,2026-01-01,48,177,78,63
U02742,C0267,S0267,2026-02-01,66,602,192,62
U02743,C0267,S0267,2026-03-01,38,374,72,28
U02744,C0267,S0267,2026-04-01,35,84,94,48
U02745,C0267,S0267,2026-05-01,56,260,235,28
U02746,C0267,S0267,2026-06-01,83,540,289,107
U02747,C0267,S0267,2026-07-01,10,38,19,12
U02748,C0268,S0268,2025-09-01,9,54,21,2
U02749,C0268,S0268,2025-10-01,4,39,10,6
U02750,C0268,S0268,2025-11-01,10,65,45,8
U02751,C0268,S0268,2025-12-01,7,58,23,3
U02752,C0268,S0268,2026-01-01,5,14,11,4
U02753,C0269,S0269,2025-12-01,33,236,147,47
U02754,C0269,S0269,2026-01-01,47,370,106,57
U02755,C0269,S0269,2026-02-01,30,178,103,35
U02756,C0269,S0269,2026-03-01,49,421,61,23
U02757,C0269,S0269,2026-04-01,75,259,312,113
U02758,C0269,S0269,2026-05-01,54,304,210,25
U02759,C0269,S0269,2026-06-01,72,338,246,60
U02760,C0269,S0269,2026-07-01,49,184,156,90
U02761,C0270,S0270,2025-10-01,5,25,14,2
U02762,C0270,S0270,2025-11-01,1,10,4,1
U02763,C0270,S0270,2025-12-01,6,18,24,10
U02764,C0270,S0270,2026-01-01,6,58,26,2
U02765,C0270,S0270,2026-02-01,4,17,10,3
U02766,C0270,S0270,2026-03-01,8,49,36,2
U02767,C0270,S0270,2026-04-01,7,52,18,2
U02768,C0270,S0270,2026-05-01,3,29,13,1
U02769,C0270,S0270,2026-06-01,10,50,28,14
U02770,C0270,S0270,2026-07-01,4,29,12,7
U02771,C0271,S0271,2025-03-01,5,48,8,6
U02772,C0271,S0271,2025-04-01,5,23,6,8
U02773,C0271,S0271,2025-05-01,9,19,37,5
U02774,C0271,S0271,2025-06-01,8,27,39,7
U02775,C0271,S0271,2025-07-01,5,44,12,8
U02776,C0271,S0271,2025-08-01,3,24,5,6
U02777,C0271,S0271,2025-09-01,5,17,13,8
U02778,C0271,S0271,2025-10-01,4,16,12,5
U02779,C0271,S0271,2025-11-01,6,31,24,5
U02780,C0271,S0271,2025-12-01,9,84,13,8
U02781,C0271,S0271,2026-01-01,5,19,8,4
U02782,C0271,S0271,2026-02-01,5,42,13,9
U02783,C0271,S0271,2026-03-01,5,42,19,3
U02784,C0271,S0271,2026-04-01,10,62,34,4
U02785,C0271,S0271,2026-05-01,10,39,25,19
U02786,C0271,S0271,2026-06-01,11,67,39,10
U02787,C0271,S0271,2026-07-01,4,15,9,4
U02788,C0272,S0272,2025-04-01,21,164,39,15
U02789,C0272,S0272,2025-05-01,11,38,17,12
U02790,C0272,S0272,2025-06-01,18,78,32,25
U02791,C0272,S0272,2025-07-01,28,158,130,20
U02792,C0272,S0272,2025-08-01,21,179,101,26
U02793,C0272,S0272,2025-09-01,0,0,0,0
U02794,C0272,S0272,2025-10-01,25,229,33,47
U02795,C0272,S0272,2025-11-01,0,0,0,0
U02796,C0272,S0272,2025-12-01,20,42,83,27
U02797,C0272,S0272,2026-01-01,17,50,50,8
U02798,C0272,S0272,2026-02-01,17,111,56,12
U02799,C0272,S0272,2026-03-01,25,85,61,24
U02800,C0272,S0272,2026-04-01,24,114,38,32
U02801,C0272,S0272,2026-05-01,25,135,91,43
U02802,C0272,S0272,2026-06-01,22,192,110,20
U02803,C0272,S0272,2026-07-01,15,104,69,13
U02804,C0273,S0273,2025-04-01,4,38,16,6
U02805,C0273,S0273,2025-05-01,3,6,7,3
U02806,C0273,S0273,2025-06-01,4,17,12,7
U02807,C0273,S0273,2025-07-01,3,15,11,4
U02808,C0273,S0273,2025-08-01,2,9,5,2
U02809,C0273,S0273,2025-09-01,1,8,2,0
U02810,C0273,S0273,2025-10-01,2,8,3,4
U02811,C0273,S0273,2025-11-01,0,0,0,0
U02812,C0273,S0273,2025-12-01,4,33,17,1
U02813,C0273,S0273,2026-01-01,5,41,11,9
U02814,C0273,S0273,2026-02-01,2,12,8,2
U02815,C0273,S0273,2026-03-01,4,35,10,5
U02816,C0273,S0273,2026-04-01,2,8,4,2
U02817,C0273,S0273,2026-05-01,2,14,6,1
U02818,C0273,S0273,2026-06-01,3,28,6,6
U02819,C0273,S0273,2026-07-01,4,32,5,6
U02820,C0274,S0274,2025-03-01,10,93,17,4
U02821,C0274,S0274,2025-04-01,4,31,7,1
U02822,C0274,S0274,2025-05-01,6,38,17,5
U02823,C0274,S0274,2025-06-01,3,22,14,3
U02824,C0274,S0274,2025-07-01,9,34,23,18
U02825,C0274,S0274,2025-08-01,10,39,16,5
U02826,C0274,S0274,2025-09-01,8,28,21,6
U02827,C0274,S0274,2025-10-01,6,15,18,8
U02828,C0274,S0274,2025-11-01,5,49,15,8
U02829,C0274,S0274,2025-12-01,10,49,40,3
U02830,C0274,S0274,2026-01-01,9,73,22,2
U02831,C0274,S0274,2026-02-01,4,22,4,6
U02832,C0274,S0274,2026-03-01,8,69,30,11
U02833,C0274,S0274,2026-04-01,3,10,14,6
U02834,C0274,S0274,2026-05-01,10,58,48,15
U02835,C0274,S0274,2026-06-01,3,8,12,5
U02836,C0274,S0274,2026-07-01,11,24,27,22
U02837,C0275,S0275,2025-12-01,12,71,32,6
U02838,C0275,S0275,2026-01-01,23,122,24,8
U02839,C0275,S0275,2026-02-01,20,156,71,37
U02840,C0275,S0275,2026-03-01,13,101,65,12
U02841,C0275,S0275,2026-04-01,0,0,0,0
U02842,C0275,S0275,2026-05-01,25,52,64,15
U02843,C0275,S0275,2026-06-01,9,77,29,15
U02844,C0275,S0275,2026-07-01,33,297,115,12
U02845,C0276,S0276,2026-01-01,9,60,44,8
U02846,C0276,S0276,2026-02-01,5,38,6,6
U02847,C0276,S0276,2026-03-01,10,83,12,6
U02848,C0276,S0276,2026-04-01,7,46,34,3
U02849,C0276,S0276,2026-05-01,3,28,4,1
U02850,C0276,S0276,2026-06-01,11,72,16,17
U02851,C0277,S0277,2026-04-01,9,57,42,3
U02852,C0277,S0277,2026-05-01,11,49,39,5
U02853,C0277,S0277,2026-06-01,5,32,18,9
U02854,C0277,S0277,2026-07-01,2,16,8,2
U02855,C0278,S0278,2025-05-01,10,91,27,9
U02856,C0278,S0278,2025-06-01,8,62,35,6
U02857,C0278,S0278,2025-07-01,7,30,12,6
U02858,C0278,S0278,2025-08-01,7,28,30,9
U02859,C0278,S0278,2025-09-01,10,81,25,5
U02860,C0278,S0278,2025-10-01,0,0,0,0
U02861,C0278,S0278,2025-11-01,8,61,35,15
U02862,C0278,S0278,2025-12-01,3,24,11,6
U02863,C0278,S0278,2026-01-01,3,17,6,4
U02864,C0278,S0278,2026-02-01,8,36,28,9
U02865,C0278,S0278,2026-03-01,7,45,18,12
U02866,C0278,S0278,2026-04-01,11,54,47,8
U02867,C0278,S0278,2026-05-01,4,9,17,8
U02868,C0278,S0278,2026-06-01,5,42,22,6
U02869,C0278,S0278,2026-07-01,6,21,13,12
U02870,C0279,S0279,2025-02-01,12,118,31,21
U02871,C0279,S0279,2025-03-01,24,54,112,27
U02872,C0279,S0279,2025-04-01,32,76,102,29
U02873,C0279,S0279,2025-05-01,21,101,103,28
U02874,C0279,S0279,2025-06-01,10,52,19,15
U02875,C0279,S0279,2025-07-01,31,220,136,21
U02876,C0279,S0279,2025-08-01,10,55,26,16
U02877,C0279,S0279,2025-09-01,27,180,118,10
U02878,C0279,S0279,2025-10-01,16,53,53,25
U02879,C0279,S0279,2025-11-01,11,40,32,20
U02880,C0279,S0279,2025-12-01,18,105,75,25
U02881,C0279,S0279,2026-01-01,3,16,13,1
U02882,C0279,S0279,2026-02-01,16,156,64,23
U02883,C0279,S0279,2026-03-01,10,100,32,12
U02884,C0279,S0279,2026-04-01,18,162,50,13
U02885,C0279,S0279,2026-05-01,11,100,14,21
U02886,C0279,S0279,2026-06-01,28,204,125,48
U02887,C0279,S0279,2026-07-01,26,67,48,17
U02888,C0280,S0280,2025-05-01,16,138,60,20
U02889,C0280,S0280,2025-06-01,20,50,58,22
U02890,C0280,S0280,2025-07-01,33,295,105,10
U02891,C0280,S0280,2025-08-01,13,129,22,11
U02892,C0280,S0280,2025-09-01,20,65,36,24
U02893,C0280,S0280,2025-10-01,1,8,4,2
U02894,C0280,S0280,2025-11-01,8,70,17,3
U02895,C0280,S0280,2025-12-01,22,175,52,19
U02896,C0280,S0280,2026-01-01,17,94,19,9
U02897,C0280,S0280,2026-02-01,11,88,42,13
U02898,C0280,S0280,2026-03-01,29,109,111,8
U02899,C0280,S0280,2026-04-01,22,220,24,38
U02900,C0280,S0280,2026-05-01,34,203,97,12
U02901,C0280,S0280,2026-06-01,13,58,22,24
U02902,C0281,S0281,2025-04-01,9,54,19,14
U02903,C0281,S0281,2025-05-01,7,46,8,3
U02904,C0281,S0281,2025-06-01,7,55,32,9
U02905,C0281,S0281,2025-07-01,9,32,42,14
U02906,C0281,S0281,2025-08-01,8,58,29,15
U02907,C0281,S0281,2025-09-01,6,50,10,7
U02908,C0281,S0281,2025-10-01,3,13,12,3
U02909,C0281,S0281,2025-11-01,6,43,29,4
U02910,C0281,S0281,2025-12-01,11,42,54,18
U02911,C0281,S0281,2026-01-01,6,19,9,11
U02912,C0281,S0281,2026-02-01,9,74,27,11
U02913,C0281,S0281,2026-03-01,3,21,4,4
U02914,C0281,S0281,2026-04-01,11,68,22,7
U02915,C0281,S0281,2026-05-01,8,34,25,8
U02916,C0281,S0281,2026-06-01,0,0,0,0
U02917,C0281,S0281,2026-07-01,7,38,31,13
U02918,C0282,S0282,2026-03-01,4,10,17,4
U02919,C0282,S0282,2026-04-01,3,12,5,1
U02920,C0282,S0282,2026-05-01,3,15,13,5
U02921,C0282,S0282,2026-06-01,2,11,2,2
U02922,C0282,S0282,2026-07-01,2,8,9,3
U02923,C0283,S0283,2026-03-01,4,39,15,7
U02924,C0283,S0283,2026-04-01,9,49,38,7
U02925,C0283,S0283,2026-05-01,9,35,18,13
U02926,C0283,S0283,2026-06-01,10,98,18,14
U02927,C0283,S0283,2026-07-01,6,35,13,11
U02928,C0284,S0284,2025-09-01,24,174,116,43
U02929,C0284,S0284,2025-10-01,13,37,24,16
U02930,C0284,S0284,2025-11-01,21,149,39,23
U02931,C0284,S0284,2025-12-01,9,41,44,8
U02932,C0284,S0284,2026-01-01,24,111,84,41
U02933,C0284,S0284,2026-02-01,33,200,66,43
U02934,C0284,S0284,2026-03-01,8,54,12,5
U02935,C0284,S0284,2026-04-01,22,162,72,34
U02936,C0284,S0284,2026-05-01,19,111,45,13
U02937,C0284,S0284,2026-06-01,13,74,47,25
U02938,C0284,S0284,2026-07-01,31,157,123,18
U02939,C0285,S0285,2025-02-01,9,84,34,4
U02940,C0285,S0285,2025-03-01,8,58,38,7
U02941,C0285,S0285,2025-04-01,11,73,42,10
U02942,C0285,S0285,2025-05-01,3,27,6,6
U02943,C0285,S0285,2025-06-01,3,14,13,3
U02944,C0285,S0285,2025-07-01,11,27,49,13
U02945,C0285,S0285,2025-08-01,11,44,44,15
U02946,C0285,S0285,2025-09-01,7,43,15,7
U02947,C0285,S0285,2025-10-01,9,46,15,3
U02948,C0285,S0285,2025-11-01,4,22,14,5
U02949,C0285,S0285,2025-12-01,9,38,20,16
U02950,C0285,S0285,2026-01-01,3,28,4,4
U02951,C0285,S0285,2026-02-01,8,55,9,6
U02952,C0285,S0285,2026-03-01,4,20,13,1
U02953,C0285,S0285,2026-04-01,10,99,46,8
U02954,C0285,S0285,2026-05-01,3,28,6,5
U02955,C0285,S0285,2026-06-01,9,32,42,10
U02956,C0285,S0285,2026-07-01,0,0,0,0
U02957,C0286,S0286,2026-02-01,11,74,50,17
U02958,C0286,S0286,2026-03-01,22,167,102,15
U02959,C0286,S0286,2026-04-01,32,154,89,12
U02960,C0286,S0286,2026-05-01,18,59,47,12
U02961,C0286,S0286,2026-06-01,12,42,57,19
U02962,C0286,S0286,2026-07-01,8,22,27,11
U02963,C0287,S0287,2026-02-01,5,16,8,6
U02964,C0287,S0287,2026-03-01,3,19,15,4
U02965,C0287,S0287,2026-04-01,5,45,15,4
U02966,C0287,S0287,2026-05-01,11,31,23,10
U02967,C0287,S0287,2026-06-01,3,24,4,4
U02968,C0287,S0287,2026-07-01,11,41,43,10
U02969,C0288,S0288,2026-04-01,18,155,64,10
U02970,C0288,S0288,2026-05-01,10,70,38,3
U02971,C0288,S0288,2026-06-01,13,123,56,4
U02972,C0288,S0288,2026-07-01,16,85,17,17
U02973,C0289,S0289,2025-09-01,24,83,110,36
U02974,C0289,S0289,2025-10-01,18,155,74,19
U02975,C0289,S0289,2025-11-01,15,143,16,11
U02976,C0289,S0289,2025-12-01,13,91,43,19
U02977,C0289,S0289,2026-01-01,18,64,41,12
U02978,C0289,S0289,2026-02-01,29,84,46,48
U02979,C0289,S0289,2026-03-01,26,89,75,32
U02980,C0289,S0289,2026-04-01,14,76,59,4
U02981,C0289,S0289,2026-05-01,19,40,73,28
U02982,C0289,S0289,2026-06-01,10,51,22,17
U02983,C0289,S0289,2026-07-01,0,0,0,0
U02984,C0290,S0290,2026-03-01,5,20,18,8
U02985,C0290,S0290,2026-04-01,0,0,0,0
U02986,C0290,S0290,2026-05-01,11,102,15,15
U02987,C0290,S0290,2026-06-01,11,69,20,22
U02988,C0290,S0290,2026-07-01,8,71,26,13
U02989,C0291,S0291,2025-11-01,26,124,31,15
U02990,C0291,S0291,2025-12-01,10,40,14,13
U02991,C0291,S0291,2026-01-01,25,180,100,16
U02992,C0291,S0291,2026-02-01,28,259,62,25
U02993,C0291,S0291,2026-03-01,22,176,66,12
U02994,C0291,S0291,2026-04-01,35,337,118,11
U02995,C0291,S0291,2026-05-01,22,135,79,19
U02996,C0291,S0291,2026-06-01,28,146,65,17
U02997,C0291,S0291,2026-07-01,14,137,65,23
U02998,C0292,S0292,2025-02-01,16,152,68,8
U02999,C0292,S0292,2025-03-01,24,111,52,9
U03000,C0292,S0292,2025-04-01,17,58,38,33
U03001,C0292,S0292,2025-05-01,26,192,77,14
U03002,C0292,S0292,2025-06-01,22,179,89,41
U03003,C0292,S0292,2025-07-01,14,42,29,22
U03004,C0292,S0292,2025-08-01,25,223,88,22
U03005,C0292,S0292,2025-09-01,10,34,40,17
U03006,C0292,S0292,2025-10-01,30,131,50,16
U03007,C0292,S0292,2025-11-01,15,132,53,30
U03008,C0292,S0292,2025-12-01,14,93,34,15
U03009,C0292,S0292,2026-01-01,22,148,24,7
U03010,C0292,S0292,2026-02-01,8,42,28,7
U03011,C0292,S0292,2026-03-01,12,52,26,3
U03012,C0292,S0292,2026-04-01,29,191,126,21
U03013,C0292,S0292,2026-05-01,2,15,3,3
U03014,C0292,S0292,2026-06-01,17,130,62,33
U03015,C0292,S0292,2026-07-01,31,211,46,13
U03016,C0293,S0293,2025-03-01,9,55,21,13
U03017,C0293,S0293,2025-04-01,33,175,49,20
U03018,C0293,S0293,2025-05-01,34,209,161,25
U03019,C0293,S0293,2025-06-01,12,42,18,5
U03020,C0293,S0293,2025-07-01,24,83,84,25
U03021,C0293,S0293,2025-08-01,22,214,52,19
U03022,C0293,S0293,2025-09-01,26,149,118,40
U03023,C0293,S0293,2025-10-01,10,39,36,11
U03024,C0293,S0293,2025-11-01,35,247,116,47
U03025,C0293,S0293,2025-12-01,30,247,49,23
U03026,C0293,S0293,2026-01-01,23,137,81,35
U03027,C0293,S0293,2026-02-01,25,97,76,28
U03028,C0293,S0293,2026-03-01,17,59,67,21
U03029,C0293,S0293,2026-04-01,11,93,20,11
U03030,C0293,S0293,2026-05-01,11,39,43,7
U03031,C0293,S0293,2026-06-01,15,144,58,25
U03032,C0293,S0293,2026-07-01,13,112,53,22
U03033,C0294,S0294,2026-05-01,11,29,52,13
U03034,C0294,S0294,2026-06-01,3,21,6,2
U03035,C0294,S0294,2026-07-01,7,19,35,3
U03036,C0295,S0295,2026-04-01,34,302,61,7
U03037,C0295,S0295,2026-05-01,13,52,57,11
U03038,C0295,S0295,2026-06-01,11,43,28,21
U03039,C0295,S0295,2026-07-01,25,140,38,38
U03040,C0296,S0296,2026-02-01,8,66,34,13
U03041,C0296,S0296,2026-03-01,9,73,34,17
U03042,C0296,S0296,2026-04-01,8,37,13,11
U03043,C0296,S0296,2026-05-01,3,12,6,3
U03044,C0296,S0296,2026-06-01,6,56,22,7
U03045,C0296,S0296,2026-07-01,3,25,10,5
U03046,C0297,S0297,2025-04-01,11,47,24,20
U03047,C0297,S0297,2025-05-01,3,28,4,3
U03048,C0297,S0297,2025-06-01,10,26,22,10
U03049,C0297,S0297,2025-07-01,7,67,19,2
U03050,C0297,S0297,2025-08-01,7,43,19,3
U03051,C0297,S0297,2025-09-01,10,72,32,7
U03052,C0297,S0297,2025-10-01,9,56,17,8
U03053,C0297,S0297,2025-11-01,7,63,30,9
U03054,C0297,S0297,2025-12-01,5,45,17,1
U03055,C0297,S0297,2026-01-01,9,59,12,13
U03056,C0297,S0297,2026-02-01,7,60,9,12
U03057,C0297,S0297,2026-03-01,8,44,34,15
U03058,C0297,S0297,2026-04-01,8,72,28,5
U03059,C0297,S0297,2026-05-01,4,39,11,7
U03060,C0297,S0297,2026-06-01,11,38,31,14
U03061,C0297,S0297,2026-07-01,8,70,11,5
U03062,C0298,S0298,2025-04-01,10,25,42,3
U03063,C0298,S0298,2025-05-01,0,0,0,0
U03064,C0298,S0298,2025-06-01,30,283,61,42
U03065,C0298,S0298,2025-07-01,28,240,123,44
U03066,C0298,S0298,2025-08-01,0,0,0,0
U03067,C0298,S0298,2025-09-01,32,251,59,37
U03068,C0298,S0298,2025-10-01,24,193,103,22
U03069,C0298,S0298,2025-11-01,21,48,33,38
U03070,C0298,S0298,2025-12-01,13,48,54,26
U03071,C0298,S0298,2026-01-01,0,0,0,0
U03072,C0298,S0298,2026-02-01,0,0,0,0
U03073,C0298,S0298,2026-03-01,25,92,109,6
U03074,C0298,S0298,2026-04-01,12,97,47,17
U03075,C0298,S0298,2026-05-01,9,42,30,4
U03076,C0298,S0298,2026-06-01,35,206,82,58
U03077,C0298,S0298,2026-07-01,32,118,149,28
U03078,C0299,S0299,2025-08-01,25,179,43,15
U03079,C0299,S0299,2025-09-01,30,215,95,39
U03080,C0299,S0299,2025-10-01,0,0,0,0
U03081,C0299,S0299,2025-11-01,27,269,33,48
U03082,C0299,S0299,2025-12-01,9,20,17,6
U03083,C0299,S0299,2026-01-01,34,275,106,28
U03084,C0299,S0299,2026-02-01,22,94,71,40
U03085,C0299,S0299,2026-03-01,19,100,86,17
U03086,C0299,S0299,2026-04-01,11,72,13,3
U03087,C0299,S0299,2026-05-01,31,223,93,25
U03088,C0299,S0299,2026-06-01,29,230,100,21
U03089,C0299,S0299,2026-07-01,29,78,36,12
U03090,C0300,S0300,2026-04-01,3,9,5,4
U03091,C0300,S0300,2026-05-01,9,31,41,4
U03092,C0300,S0300,2026-06-01,3,23,14,5
U03093,C0300,S0300,2026-07-01,8,16,14,12
